date,open,high,low,close,close_adj,volume,div,split,trend,seasonal,residual,SMA,EMA,diffCloseSMA,BBlow,BBmid,BBup,BBwidth,BBperc,RSI,5dayMinimum,5dayMaximum,5dayExtremum,20dayMinimum,20dayMaximum,20dayExtremum,60dayMinimum,60dayMaximum,60dayExtremum,10dayTrendWeak,5dayTrendStrong,1dayReturn,1dayReturn_perc,2dayReturn,2dayReturn_perc,3dayReturn,3dayReturn_perc,4dayReturn,4dayReturn_perc,5dayReturn,5dayReturn_perc,close_adj_in1days,close_adj_in2days,close_adj_in3days,close_adj_in4days,close_adj_in5days,buySellKeepRec
2011-07-22,71.94,71.94,70.62,71.58,48.7573,1644125.0,0.0,1.0,39.62233789682541,0.996924753360841,1.2343467308113398,47.380970000000005,47.23520169232421,1.3763299999999958,45.03573795339913,47.380970000000005,49.72620204660088,9.89946827429188,0.7934315182147573,62.534546519498136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.321399999999997,-0.02710158273735419,0.41550000000000153,-0.008521800838028337,-0.599499999999999,0.012295594710945879,-0.9059999999999988,0.018581832874256743,-1.1989000000000019,0.024589138446960757,50.0787,49.1728,48.1578,47.8513,47.5584,0.0
2011-07-21,72.39,72.57,70.34,71.19,48.4916,2878589.0,0.0,1.0,39.60472876984127,0.9942329394549834,1.2314912295709033,47.22941,47.07498081783203,1.2621899999999968,44.867822883757256,47.22941,49.59099711624275,10.00049382892035,0.767233419279515,60.89253046568053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2657000000000025,-0.005479299507543667,1.5870999999999995,-0.03272937993384417,0.681200000000004,-0.014047793844707224,-0.33379999999999654,0.006883666449446824,-0.6402999999999963,0.013204348794430332,48.7573,50.0787,49.1728,48.1578,47.8513,0.0
2011-07-20,72.49,72.49,71.12,71.95,49.0093,1865206.0,0.0,1.0,39.59146865079366,0.9996730139685027,1.2382801716882612,47.025745,46.92586300918277,1.9835550000000026,44.44252624311864,47.025745,49.60896375688136,10.986402264892808,0.8839308991381528,65.96208627500027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.5177000000000049,0.010563301250987145,-0.25200000000000244,0.005141881234786094,1.0693999999999946,-0.021820348382857846,0.1634999999999991,-0.003336101515426737,-0.8515000000000015,0.01737425345801713,48.4916,48.7573,50.0787,49.1728,48.1578,0.0
2011-07-19,71.95,72.52,71.24,72.0,49.0433,1712031.0,0.0,1.0,39.57933571428571,0.9986832574941752,1.2407475177489675,46.802325,46.70655385225464,2.240974999999999,44.1714798872076,46.802325,49.4331701127924,11.242369317303789,0.9259040163754471,66.28828777156114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.03399999999999892,0.0006932649311934824,-0.5517000000000039,0.011249243015865606,-0.28600000000000136,0.00583158148003915,1.0353999999999957,-0.021111956169344248,0.12950000000000017,-0.0026405237820457117,49.0093,48.4916,48.7573,50.0787,49.1728,0.0
2011-07-18,72.27,72.65,70.94,71.11,48.4371,2262233.0,0.0,1.0,39.5694121031746,1.0000092316713964,1.2240933153730469,46.558814999999996,46.460580573544604,1.8782850000000053,43.90131080299417,46.558814999999996,49.216319197005824,11.41568657624052,0.8533926686016605,63.38252987796539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6062000000000012,-0.01251520012552354,0.5722000000000023,-0.011813258844976415,0.05449999999999733,-0.0011251705820538582,0.3201999999999998,-0.006610635236213636,1.6415999999999968,-0.03389137665136843,49.0433,49.0093,48.4916,48.7573,50.0787,0.0
2011-07-15,70.75,72.74,70.44,72.67,49.4997,3756090.0,0.0,1.0,39.56469444444445,0.9952039428264684,1.2571371566753704,46.31326,46.252525897075614,3.1864399999999975,43.49277387494929,46.31326,49.133746125050706,12.180037099745112,1.064874255487201,73.3577106182029,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0625999999999962,0.02146679676846519,-0.45639999999999503,0.009220257900552808,-0.49039999999999395,0.009907130750287263,-1.0080999999999989,0.020365779994626187,-0.7423999999999964,0.014998070695377841,48.4371,49.0433,49.0093,48.4916,48.7573,0.0
2011-07-14,69.64,71.75,69.56,71.0,48.3622,3657786.0,0.0,1.0,39.56371428571428,0.998214300952657,1.2245744793834983,46.02411,45.91071809676778,2.338090000000001,43.39001511112384,46.02411,48.65820488887616,11.446586968769903,0.9438127893330274,68.59603519371385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.1374999999999957,-0.0235204353813514,0.07489999999999952,-0.0015487302066490294,0.6811000000000007,-0.014083313000649245,0.6471000000000018,-0.013380284602437564,0.12939999999999685,-0.002675643374370873,49.4997,48.4371,49.0433,49.0093,48.4916,0.0
2011-07-13,67.58,70.29,67.56,70.18,47.8036,3597249.0,0.0,1.0,39.567269841269834,1.0029984990298695,1.2045483466527476,45.76663,45.65266737011176,2.0369700000000037,43.090652270570345,45.76663,48.44260772942965,11.694012556439722,0.8806029432902184,65.9026335548711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5585999999999984,-0.011685312403249881,1.6960999999999942,-0.035480591419893015,0.633499999999998,-0.013252140006192015,1.2396999999999991,-0.025933193315984537,1.2057000000000002,-0.025221949811311317,48.3622,49.4997,48.4371,49.0433,49.0093,1.0
2011-07-12,65.74,67.56,64.19,67.24,45.801,5383859.0,0.0,1.0,39.570606944444435,1.0023229940948073,1.1547675069733994,45.500980000000006,45.42625340907089,0.3000199999999964,42.63825362914241,45.500980000000006,48.3637063708576,12.583141597642921,0.5524010962162127,52.856814410201856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.002600000000001,-0.043723936158599264,2.5611999999999995,-0.055920176415362066,3.698699999999995,-0.08075587869260481,2.636099999999999,-0.05755551188838659,3.2423,-0.07079103076352045,47.8036,48.3622,49.4997,48.4371,49.0433,1.0
2011-07-11,68.0,68.26,66.33,66.75,45.4673,2667642.0,0.0,1.0,39.57401428571428,1.0033083984889604,1.1451295223053326,45.3702,45.3868063994994,0.09710000000000463,42.34015571187425,45.3702,48.40024428812574,13.356980079989702,0.5160228681112886,49.98711135491562,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.33370000000000033,-0.007339340581032916,2.3363000000000014,-0.05138418159864355,2.8949,-0.06366993421645883,4.0323999999999955,-0.08868791417128352,2.9697999999999993,-0.06531727197348425,45.801,47.8036,48.3622,49.4997,48.4371,1.0
2011-07-08,69.33,70.12,68.25,68.51,46.6661,2415872.0,0.0,1.0,39.58120357142857,1.001587513398371,1.177127781836153,45.225795,45.37833338892039,1.4403050000000022,41.96177789068463,45.225795,48.489812109315366,14.434316121210777,0.7206338005841685,62.2358615486344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.1987999999999985,0.025688883365012294,-0.8650999999999982,0.018538082248141574,1.1375000000000028,-0.024375295985737067,1.6961000000000013,-0.03634544133750195,2.833599999999997,-0.060720737323238794,45.4673,45.801,47.8036,48.3622,49.4997,0.0
2011-07-07,68.38,69.45,68.13,69.28,47.1906,2774569.0,0.0,1.0,39.59093095238095,1.0061827478439012,1.184630523508156,45.015660000000004,45.24277900880675,2.1749399999999994,41.611478696719665,45.015660000000004,48.41984130328034,15.124431379126014,0.8194512580608122,68.88219256463543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.5245000000000033,0.01111450161684746,-1.7233000000000018,0.036517865846164344,-1.3896000000000015,0.029446542319868763,0.6129999999999995,-0.01298987510224503,1.171599999999998,-0.024826978254143706,46.6661,45.4673,45.801,47.8036,48.3622,0.0
2011-07-06,68.44,69.14,67.56,67.82,46.1961,2342908.0,0.0,1.0,39.604966269841256,1.0036089995352933,1.1622274216263695,44.79939,45.037745220260085,1.3967099999999988,41.42593741613234,44.79939,48.17284258386766,15.060261239573396,0.7070149150278958,61.94751858979565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.9945000000000022,-0.021527791307058397,0.46999999999999886,-0.010174019018921454,-0.7287999999999997,0.015776223534021305,-0.39509999999999934,0.008552670030587017,1.6075000000000017,-0.03479730972960926,47.1906,46.6661,45.4673,45.801,47.8036,0.0
2011-07-05,68.51,69.55,68.21,68.79,46.8568,1776463.0,0.0,1.0,39.623326190476185,1.0113364148851476,1.1693002733084568,44.567115,44.915813138182195,2.2896849999999986,40.97752683962515,44.567115,48.15670316037485,16.10868534063671,0.8189342199859625,71.47082816973963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.6606999999999985,0.014100408051766156,0.33380000000000365,-0.007123832613409542,-0.19069999999999965,0.004069846852537973,-1.3894999999999982,0.029654180396441854,-1.0557999999999979,0.0225324819449898,46.1961,47.1906,46.6661,45.4673,45.801,0.0
2011-07-04,67.98,69.0,67.54,68.82,46.8773,1300389.0,0.0,1.0,39.64353075396826,1.0072736871828507,1.1739315470760863,44.278645,44.71149873167505,2.598655000000001,40.54696505473362,44.278645,48.010324945266376,16.85543875728979,0.8481883545903213,71.77897186392215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.02049999999999841,0.0004373118758972394,-0.6811999999999969,0.014531553651767393,0.31330000000000524,-0.006683405400908393,-0.21119999999999806,0.004505378936073501,-1.4099999999999966,0.030078524147081787,46.8568,46.1961,47.1906,46.6661,45.4673,0.0
2011-07-01,68.7,68.7,67.35,67.77,46.162,2556578.0,0.0,1.0,39.6628736111111,1.0041182651730203,1.1590857686038651,44.003455,44.48351965079874,2.1585449999999966,40.267161515555394,44.003455,47.73974848444461,16.981818743299176,0.7888618103725943,67.3596439049275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7152999999999992,-0.01549542914085178,0.6948000000000008,-0.015051340929769008,0.03410000000000224,-0.0007387028291669928,1.0286000000000044,-0.022282396776569513,0.5041000000000011,-0.010920237424721702,46.8773,46.8568,46.1961,47.1906,46.6661,0.0
2011-06-30,68.97,69.1,67.26,68.81,46.8704,2978742.0,0.0,1.0,39.68220297619047,1.007746447468134,1.1720647638850197,43.748705,44.30683750877756,3.1216949999999954,39.94173914227246,43.748705,47.55567085772754,17.403787644583034,0.9099977668125716,78.28673073825206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-0.7083999999999975,0.015114016522154605,0.0069000000000016826,-0.00014721444664433925,-0.013599999999996726,0.00029016180787866386,-0.6742999999999952,0.014386478459752716,0.3202000000000069,-0.0068316037413806985,46.162,46.8773,46.8568,46.1961,47.1906,0.0
